-5, -1, -10, -3, -5, -1, -7, -2, 17, 2, 2, 1, -4, 2, 9, 0
-5, 2, -6, -1, 0, 3, 2, -6, 15, -3, -1, 4, -9, 8, 1, 8
-8, 3, -11, 0, -2, -1, 1, -6, 0, 5, 8, 2, 6, -7, 0, 2
3, 2, -4, -1, 8, -9, -4, -7, -3, -4, -3, -6, 0, -1, 3, -9
-5, -4, 2, -2, -6, 1, -7, 1, -11, -1, -3, 1, 1, -12, -4, 3
6, 2, -3, -8, -7, -6, 0, 4, -5, 6, -4, 6, -4, 3, 1, 1
1, 1, -2, -7, -7, -16, -5, -6, 10, 1, -5, 9, 5, -1, 6, 3
0, 3, -5, 2, 7, -6, -11, -2, 9, -4, -2, -9, 0, -8, 3, -1
-2, 0, 2, 5, 6, -3, -3, -5, 1, -4, 5, 0, -4, 0, 3, 5
10, -4, 6, 1, -9, -2, 5, 6, -6, -7, -13, 3, 0, 8, -10, 2
21, -2, -6, 4, -4, -3, 1, 4, 1, -5, -4, -6, -4, -1, -6, -1
19, 0, -9, 5, 2, -9, -1, 5, -2, 4, 3, 2, -8, 1, -4, 4
-7, -4, -6, 4, -4, 1, 3, -4, 4, -7, -6, -11, 5, -7, -2, 2
-4, 6, 4, 0, -2, 1, -7, -4, 6, -2, -1, -5, 7, 7, 1, 4
4, -7, 13, 6, -9, 6, 6, -5, -1, 5, 0, -7, -3, 1, -1, -3
1, 2, 12, 6, -7, -6, 3, 0, -11, 5, 6, -6, -6, 4, -5, 4
16, -1, 2, 8, -6, -6, 3, 0, 0, 7, 2, -13, 3, 3, -5, -3
8, -4, -4, 1, 3, 2, -1, 7, 0, 5, -2, -13, 13, 5, -7, -8
0, 0, -7, 0, 4, 5, -4, -4, 0, -3, -3, -7, -3, -3, 4, -6
-13, 3, 1, -5, -6, -4, -7, 0, 12, 3, 3, -5, -3, 1, 1, 3
-11, 6, 6, -6, -8, -10, -4, -4, 9, -4, 0, -5, -7, -3, 8, 2
-4, -2, 7, -4, -9, -10, 2, 1, 2, -2, 1, 2, -9, -6, 6, -1
4, -7, 2, -3, -1, 4, 1, -2, -1, 4, 11, 1, 3, 2, 8, -4
-3, 3, 6, 5, 1, -3, -4, -2, -6, 6, -5, -2, 2, 0, 1, -1
-4, 1, -5, -2, -2, -6, -9, -2, 1, -2, 0, -3, 0, -1, -4, -3
4, 8, -5, -3, -1, 1, 0, -1, 15, -6, 4, 2, -10, 13, -5, -2
-4, 1, -7, -13, -3, -9, -8, -1, 2, -6, -4, 2, 6, 3, -7, 1
-1, -10, -3, -11, -1, -6, -1, -3, -6, 0, 2, 1, 0, 0, -8, -6
6, -5, 3, -4, -10, 0, 9, -9, -11, 1, -1, -6, -9, 1, -5, -1
15, -4, 0, -2, 8, -13, 0, -5, -10, -1, 7, -7, -4, -5, -3, 4
15, 4, 2, 4, -1, -1, 10, 0, -1, 6, -2, -11, -4, -10, -2, 7
14, 2, 1, 4, -5, -4, 6, -1, -1, 0, -13, -4, -7, -10, 1, -1
-6, -8, -2, 9, -4, -7, 1, -6, 7, 2, -8, 7, -9, -13, -1, 11
-6, -7, 14, 4, -4, -8, 6, -1, 9, 3, -8, -7, 4, -3, -2, -6
-9, -10, 20, 9, 7, -4, 9, -11, 1, -5, 2, -8, 13, -4, -2, 1
0, -8, 14, 1, 1, -3, 6, -9, -1, 0, -1, 0, -1, -3, -4, -3
10, -9, 11, 8, -3, -4, -10, -8, -8, 2, -15, -2, -9, 2, 0, -8
9, -7, 5, 7, -6, 6, -19, -3, -2, 2, -6, -1, -11, -4, 2, 2
-11, 2, 4, 2, -5, -11, 2, 8, 12, -3, -5, -7, 1, -9, -1, -14
-4, -3, -3, -1, 4, -8, -9, 0, 15, -4, -2, 1, 7, 3, 2, -11
-12, -1, 1, 0, 3, -4, -20, -5, 18, -10, -9, -3, 11, 1, 11, -9
1, -8, 5, -4, -1, 11, -12, -9, 3, -7, -4, 6, -7, -6, 4, 0
6, -4, 2, -7, -10, 2, -11, -13, -2, 3, 0, 2, -7, -6, -1, -11
-3, 4, 3, -4, -10, -8, -1, 12, -5, -8, -2, 6, -3, -1, 2, -4
-3, -5, -2, -2, 6, -5, -11, 8, 10, -8, 2, 6, 7, -7, -2, -2
0, -5, -17, -8, 16, 13, -13, 11, 13, -7, -5, 3, 6, 4, -4, 0
-12, 0, -7, -1, 0, 5, -13, -2, 4, -7, -10, 7, -5, -6, -6, -7
0, -4, -9, -10, -7, -4, -7, -5, -7, 7, -2, -5, -9, -4, -10, -7
-4, -3, 0, -7, -11, -1, -5, 13, -13, -10, 7, 5, -9, 0, -8, 10
0, -8, 1, -1, 3, 1, -1, 15, -11, -1, 3, 2, 7, -2, -7, 3
-5, 4, -2, 5, 2, 10, -10, 17, 0, -3, -6, -8, 9, 9, -5, -6
-2, 2, -3, -1, 3, 11, -6, 4, 2, 2, 5, -8, 2, 7, -10, -3
-9, -2, -4, -6, 0, -10, -5, 6, -4, 3, 8, -2, -2, 5, -12, -4
-2, 3, 0, 3, -8, -3, 5, -11, -5, -6, -4, -9, 2, -4, 8, 0
10, 21, 2, 0, 0, -8, -3, -8, 1, 2, 1, 1, -5, 8, -3, 1
5, 18, -2, 3, 9, -6, 9, 4, -2, 0, -11, -2, -7, 10, -1, 0
1, -7, -1, 1, -3, -1, 6, -1, 5, 2, -11, 5, -2, -8, 5, 2
1, -8, -3, 5, -8, 2, 6, 8, 1, -5, -8, -1, -4, -10, 1, 2
3, 18, -1, -3, -1, 3, -2, -7, 0, 5, 5, -1, -5, -2, 5, 2
6, 20, -7, -1, 19, -4, 5, -3, 1, 7, 6, -8, 0, 1, 0, -6
-8, -9, 1, 8, 7, 4, 12, -8, -1, 6, -9, -4, -7, -13, -5, 6
-7, 3, 6, 0, 0, 18, 8, -5, -8, 4, 3, 7, -5, -6, 4, 6
-7, -2, -4, -1, 2, 6, -7, 6, -8, 6, 1, 12, -3, -4, 10, -5
0, -4, -2, 2, 4, -2, 1, -7, -9, 2, 12, -7, 5, 2, 2, 0
-7, -5, 1, 6, 15, -4, -2, -9, -1, 5, 0, 3, -2, -11, 0, -2
-5, 1, -3, 4, -1, 17, 1, -13, -4, -5, -10, 6, 5, -9, 11, -4
-7, -1, 3, -3, -5, 6, -1, -9, -7, -6, 10, 16, 4, 0, 19, -5
-7, 2, -1, 0, -4, -5, -6, -6, -4, 0, 12, 11, 0, 8, 13, 2
-11, -5, -1, -2, 6, -5, -4, -3, -3, 6, 11, 6, 5, -1, -6, -2
-10, -3, -8, -7, 13, 1, -12, -4, -8, -11, -6, 12, 11, 8, 12, 1
6, 0, -15, -4, 1, 9, -12, -6, -11, -2, -3, 16, 10, 17, 8, -2
6, 3, -7, -3, -7, 0, -12, -7, 5, 4, 10, 5, -6, 4, 4, 3
-8, 0, -15, -7, 1, -3, 3, -7, 2, -7, 5, -5, -4, 4, -5, 6
3, -9, -8, -4, 2, -5, -4, 2, -11, -4, 3, 7, 7, 5, -3, 1
5, -3, -9, -15, -3, 7, -7, 3, -4, 1, 0, 5, 15, 15, -5, 5
0, -6, -6, -3, -5, -2, 2, 4, -12, 4, 9, 4, 10, 7, -4, 3
-1, 8, -3, -1, -13, -8, 2, 4, -2, -1, 9, -2, -11, -6, -1, 4
-4, 0, 2, 2, -4, -11, 11, 3, -6, 6, -3, -6, -3, -3, -1, -1
-13, 2, -6, 6, -18, 1, 7, -13, -3, -4, -10, -3, -13, -4, 2, 4
-11, 17, 3, -1, 2, -7, 4, 4, 2, -6, -1, 4, -9, 3, -5, -5
3, 13, -1, -1, -1, -12, 6, 7, -1, 5, -1, -3, -4, 0, -8, -5
2, 7, -2, -2, 3, 2, 5, 4, -7, 0, -5, -11, -7, -8, -4, -5
0, -7, -5, 2, -7, 2, 9, 2, 1, 0, 3, 3, 2, -4, 1, -8
0, 14, -6, 0, -16, -11, -1, -9, -3, -6, -7, -3, -8, 4, 0, -2
-1, 17, -11, -10, 10, -11, -7, -7, 5, 11, 17, 1, -9, 1, -4, 1
-7, 1, -10, -6, 11, -2, 1, -4, 1, -3, -4, -12, -4, -16, -8, 9
-7, -7, -11, -6, 1, 14, 14, 4, -8, -8, -10, -8, 1, -10, -5, 6
1, -5, -10, -4, 1, 15, 6, 2, -7, 7, 1, 2, -8, -7, -4, -4
4, 4, -12, -6, -12, -8, -2, 5, -14, 7, 11, -13, -4, 8, -7, -5
-9, 2, -15, 3, 14, -6, 3, -11, 0, 7, 21, -6, -4, -7, -12, 2
-14, -10, -9, 2, 14, 15, 15, -11, -1, 1, -7, -2, 3, -2, -1, 5
-14, -12, -6, -1, -3, 8, -1, -5, -4, -2, 1, 3, 10, -9, -2, 0
-7, -4, -1, -1, -6, 0, -6, -4, -5, 4, 3, 8, -10, 7, 2, 3
-10, -3, -2, 0, -9, -5, -1, -8, -12, 11, 15, 1, -8, -9, 0, -4
-6, -9, -8, -3, 14, -5, -1, -11, -18, -3, 4, 1, 4, -5, 7, -7
-2, -5, -4, -11, 3, 11, -7, -8, -8, -11, -4, 2, 9, 10, 0, -3
-3, -6, -8, -4, -1, 11, -17, -4, 3, -6, 6, 5, 8, 16, 1, 7
-3, 3, -4, -5, -2, -9, -6, -3, -2, 1, 6, 0, -13, 9, -7, 0
-4, 1, -5, -7, -5, -3, 2, 1, -8, 5, 7, 2, 1, -3, -3, -4
-1, -6, -9, -15, -2, -10, -7, -4, -5, -4, -7, -2, 3, 13, 6, -1
4, -9, -14, -9, -2, 4, -8, -1, 2, -7, -3, 4, 13, -1, -3, 8
-1, 3, -4, -6, -11, -3, 3, -6, -8, 5, 4, 1, 7, 0, -13, 3
1, 5, 2, -3, -5, -2, 5, 0, 3, 0, -6, -3, -15, -7, 0, 3
-9, -3, -11, -9, -16, -16, 5, 7, -5, -4, -11, -8, -13, -11, -15, 2
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
