0A
359
1
2AB
8000 0000 -1.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
0000 0000  0.00000000000000  0.00000000000000
