-129,2540,
4445,-6386,
1469,-1620,
2101,5257,
896,-2457,
-1157,1013,
-1765,4318,
-4203,2111,
-1597,25,
-2484,-3036,
-9250,268,
-2741,1922,
1754,-2079,
-8469,-4931,
-2193,-1060,
7941,1321,
-2267,-1942,
292,3869,
5948,5622,
-3488,185,
5942,468,
12488,-1138,
-3671,35,
-4652,-1991,
488,-5222,
-5378,-3321,
-4442,-8561,
-476,-1151,
-58,8288,
2220,-1849,
-591,-3610,
-5765,2580,
73,-143,
3209,-10280,
-4467,-7283,
-4706,6097,
191,-829,
2920,-1538,
5136,5390,
3134,-5078,
2767,-6105,
1105,-716,
-4841,2628,
-1504,1955,
5793,-3745,
3450,3773,
-2144,-237,
604,-6195,
3668,5340,
-1067,-604,
1945,-3201,
6070,7579,
-2431,5890,
-1397,3669,
6112,225,
-927,-4606,
-3421,-1911,
7316,1837,
9458,-2342,
2175,-8179,
-374,411,
3575,7308,
4666,3043,
-916,-2274,
1505,-5239,
8045,3924,
2433,5984,
-2902,-4358,
-5524,-6489,
-5881,-4415,
-306,5310,
-5805,4275,
-8429,-8660,
-1550,1565,
-364,7131,
8467,-1093,
6419,3491,
-6986,37,
-3657,-5855,
-7506,2913,
-6546,-917,
9325,-11167,
2628,-841,
-6296,4687,
-1281,-4076,
-879,-4626,
-1130,-7007,
836,-5298,
3037,3848,
-2062,119,
-6778,957,
-590,3521,
-3121,-3649,
-7673,-3896,
-992,-2200,
1621,5217,
1288,11070,
3045,4738,
4124,5675,
5403,3280,
3558,-1798,
-1567,1734,
382,-810,
9159,2200,
5763,7753,
-2472,1691,
-933,-830,
-2619,-491,
-4110,-3014,
-3847,-5765,
-4795,-4889,
517,-893,
-2298,-4217,
-2021,-3841,
7276,1984,
-1473,-1713,
-1476,-1695,
9776,641,
-2351,-2004,
-8317,4235,
553,7177,
-1310,4747,
-5079,8840,
-1086,5435,
8353,871,
7442,1470,
-3331,606,
-1763,4746,
-1281,1631,
-4181,-1752,
5955,6430,
7475,3608,
-562,-3842,
1257,-3331,
1626,2417,
-2062,3076,
-1384,-9057,
2268,-5717,
6008,-1090,
2808,-10386,
-5934,-1693,
-9530,4210,
-4979,2766,
-1750,3694,
-3534,-5286,
2110,1234,
5034,4704,
-1537,-2843,
3140,7014,
3914,3162,
-4198,-6563,
-2556,-1300,
-7124,-3476,
-4097,-4102,
10106,2902,
3500,8012,
223,6125,
3884,1174,
-3343,322,
-1000,-1164,
657,54,
-2042,-1574,
775,-2854,
648,-1222,
5679,-7013,
4052,1169,
-5031,5806,
-3007,-5176,
-5270,917,
-5582,951,
795,-173,
-2572,9254,
-3126,-1527,
501,-4014,
391,4038,
-1412,-3411,
-4185,-995,
-2394,6868,
-2127,-2737,
-602,-10664,
6118,-223,
4112,2642,
3023,-3080,
8314,5001,
6231,2027,
1824,-5898,
-607,846,
-2586,-1909,
-818,-5779,
1559,-1478,
2374,2951,
2812,6517,
903,2412,
-785,-392,
1879,-2581,
4548,-4237,
2320,1656,
-3473,2403,
-4398,752,
507,-94,
305,-1035,
-973,-1151,
-4028,-5396,
-11639,-2355,
-3099,-867,
10612,-5602,
8371,547,
3345,4091,
-1741,1159,
-3894,-501,
-1123,57,
-2899,3456,
-2841,-1387,
-3343,-1837,
-6977,5269,
-4847,2080,
-3054,-2226,
-2989,-4284,
-1172,-2905,
-2042,3105,
-1821,3314,
2309,284,
2438,-7552,
1240,-9995,
3475,1651,
1426,3244,
2360,-242,
5620,6231,
541,4112,
1302,-5305,
4075,-7031,
4603,-6542,
8060,-6209,
1376,-2333,
-439,857,
1936,564,
-2699,199,
3377,1712,
3022,2018,
-324,873,
4123,183,
-6502,-3040,
-8137,-4017,
1576,-453,
-1866,-2086,
-4655,-4557,
-5923,71,
-3601,2769,
3529,-4442,
5107,-8227,
946,1,
-5549,1111,
-1771,-1712,
2220,3521,
-317,2123,
1702,-1254,
-4597,365,
-7439,2761,
2464,4727,
6299,-944,
7306,-1781,
4935,2493,
635,-1650,
1390,-4763,
2032,-6698,
182,-2776,
-193,4989,
7463,907,
7485,-2201,
2135,-1180,
5030,-4145,
-4174,-5422,
-4772,-1492,
8589,3731,
2544,1997,
1211,-73,
4373,-3557,
-4006,-8134,
-1793,-4003,
2965,-6292,
1199,-3557,
981,4923,
3859,-5575,
4337,-4896,
-1565,8014,
126,5774,
2984,-1328,
-925,-4230,
-927,1514,
-3327,-3709,
-4117,-11888,
-54,5250,
1864,8275,
5223,-3363,
2511,1767,
-4432,1345,
-4305,-2725,
-2322,-1128,
-131,-3311,
4302,602,
2220,5622,
-6167,122,
-2671,420,
4515,4073,
-956,-3519,
-2092,-211,
794,5760,
-1029,-3837,
-787,613,
-3417,4559,
-5604,-4819,
-5212,-48,
-6821,2596,
-3839,-4155,
-19,-3653,
-2507,6621,
-5662,11534,
-196,601,
6192,1275,
937,2283,
-3371,-4890,
-540,6703,
243,4689,
-2546,-5017,
-3087,2117,
819,-3513,
-4826,-5770,
-10044,49,
2222,-492,
5480,2252,
-5344,-1298,
-5331,720,
3516,5541,
3847,-2484,
-4621,-1234,
-4567,1770,
-735,-1159,
-989,3032,
5719,3822,
7314,172,
-475,-1420,
-2294,-3752,
-2758,-5453,
-1843,-1319,
2217,3240,
586,-1210,
1592,-1968,
7438,882,
3824,-5640,
363,-5986,
3782,55,
954,-1289,
-2,1827,
1416,6756,
-3800,1100,
-3731,-1536,
-754,2363,
1194,2040,
3134,1023,
-1578,665,
-3471,-84,
-1666,545,
-721,546,
704,51,
-1623,-2122,
-776,-81,
167,3940,
-2468,-2850,
-3529,-6081,
-3163,-1128,
3532,-712,
-2109,2133,
-12160,1266,
810,-5128,
3474,3704,
-829,11701,
6131,-2405,
-921,-5894,
-1472,5191,
2663,-3634,
-8609,-5578,
-3757,8092,
6063,1353,
-2203,-5773,
-6368,-2803,
-445,782,
1952,7089,
-969,1452,
332,-1313,
-1205,-729,
-7412,-3519,
-1622,8129,
2011,6253,
-3328,125,
-699,8567,
-918,-208,
-7286,-1628,
-6037,4917,
-3069,-3617,
-2371,-1646,
1942,-2010,
4532,-4555,
1496,4189,
75,1057,
-684,-1837,
-2572,1496,
-748,-2472,
1350,-3017,
-1602,-1327,
-9038,79,
-7370,2474,
7782,-1402,
11620,-1845,
3529,3373,
1772,-4041,
3549,-9801,
6109,5143,
3721,11149,
-231,1217,
2725,275,
781,-2329,
-16,-7268,
5172,1641,
4548,4205,
4645,-5056,
3538,-2769,
718,-79,
2150,-5344,
-1367,692,
-3046,4583,
86,-783,
342,1316,
2176,-246,
438,-2191,
-1751,4629,
3672,5658,
4866,3862,
84,2097,
324,-3496,
2492,-5543,
-1682,-688,
-3466,1262,
-1763,-3628,
-3925,-3,
148,1963,
2387,-5064,
-1322,-1250,
2499,52,
1033,-1813,
1104,1160,
10442,-2781,
7440,348,
-1100,2810,
-6170,-1325,
-5613,-591,
1332,-6416,
-270,-6095,
-566,-6054,
3697,-13396,
-1024,-5625,
-1742,-4469,
2516,-5413,
-1515,2916,
-3568,-1534,
4458,2012,
6017,8251,
-1454,817,
-3295,-764,
-1152,-2217,
4206,-1637,
4332,1589,
-4056,366,
-2810,4155,
-2154,1226,
-4254,-5034,
1560,-2552,
2315,-2333,
-1664,-1204,
-7087,-2443,
-2253,-4518,
6457,1990,
-2980,-2337,
3318,-9130,
17275,1332,
3722,6409,
-6877,4822,
-8178,7920,
-5984,4917,
281,4810,
-490,9811,
1932,6170,
1512,2631,
-4447,2165,
-6323,228,
-6290,-220,
-1985,-1788,
-4022,-2572,
-5739,-1940,
-943,-2322,
-4864,-2215,
-4229,-2147,
3255,-385,
4434,-1469,
-1685,-5260,
-5849,-1774,
406,2542,
-1133,3627,
-1331,5991,
6149,2388,
-544,-3723,
-1994,-2261,
-724,-3331,
-5990,-5944,
-1122,1515,
-3574,1706,
-7207,-5784,
344,-2855,
2539,-3560,
2418,-5053,
-1503,2177,
-7822,1312,
-2405,-2364,
6812,187,
197,3268,
-9335,403,
-615,-5603,
778,401,
-4652,3275,
2781,-5532,
-214,-4783,
-4413,-2429,
1679,-5118,
656,-2896,
-1239,-548,
-435,-2547,
1936,583,
-600,9067,
-4758,4089,
3468,-2544,
5857,-1842,
4673,-7031,
8972,1300,
2313,5261,
-1229,-8250,
2995,-436,
1518,4758,
2630,-333,
3950,7576,
-8,2780,
-261,-912,
962,5831,
-2895,-239,
-3697,-2288,
-10,1507,
1196,-952,
-381,-1916,
-3580,-829,
-1802,-1139,
-791,501,
-4521,4943,
-2056,2598,
-4148,-785,
-7189,-681,
1097,-5771,
3896,-2771,
-2309,2058,
-4768,-1365,
3832,3757,
5785,4806,
-2549,-809,
2103,1409,
1509,608,
-1743,-165,
3022,2342,
-4918,164,
-1530,-4251,
5576,-7820,
-1574,-3089,
1260,2280,
495,-3074,
-529,-4080,
1808,81,
-1828,1426,
4292,6537,
3450,6044,
-783,-1666,
593,-2670,
-4376,-4232,
-1274,-4523,
-736,3405,
-281,5385,
3969,3849,
-2214,3459,
4187,190,
5148,518,
-7944,-881,
-4133,-2795,
-475,-460,
-1221,-1976,
-1210,134,
-1925,2895,
902,-1511,
-3130,-1353,
-1097,3520,
3040,7679,
-1582,5909,
2268,2185,
1782,4173,
-3426,-933,
1169,-5044,
2919,-1212,
-639,-5303,
-5575,-4669,
-8707,542,
-2101,-2424,
7972,1149,
3683,5288,
-4645,1298,
3309,3030,
7571,5197,
2969,-2281,
3049,-5967,
2748,3375,
6238,9135,
3295,3399,
-7664,-1610,
-4147,-2999,
2917,-1398,
-179,-149,
-4430,-2878,
-1488,-2174,
4919,2346,
4486,8002,
-321,6701,
-3385,-3139,
-3159,887,
-4553,7490,
-4527,-897,
1150,-2519,
-471,-679,
-2927,-2038,
-2497,-82,
-2902,-3076,
2500,-710,
281,1898,
-969,-4920,
2289,-106,
-3064,3598,
599,-3771,
2123,-2047,
-596,4165,
2013,5715,
-4053,-2088,
1361,-11451,
5227,-5060,
-5361,3102,
-931,468,
690,-157,
-4188,6153,
-3571,6322,
-1616,208,
6873,421,
5364,-1371,
2807,35,
10395,6919,
4292,-1145,
-4843,-4528,
-602,289,
3828,-4593,
176,-3319,
200,-3230,
1720,-4288,
-2472,2697,
2213,-1288,
276,-6467,
-6772,-2200,
1806,2255,
1172,-961,
-1592,-7724,
3917,3206,
4451,9228,
7850,-1371,
3677,1179,
-4464,2289,
-3733,-1958,
3057,2007,
8109,2613,
-3310,1571,
-5673,74,
1991,-206,
-1377,2132,
2172,2312,
464,1065,
-2752,-2477,
206,1671,
-5845,1129,
126,-6691,
2567,1444,
-5518,-3490,
-359,-13216,
-23,1118,
-1061,1904,
843,-4392,
1605,-1775,
7966,-1788,
6559,2973,
3653,1274,
2251,92,
-4093,3547,
-5539,-807,
-40,-1225,
3336,-4080,
-6602,1794,
-6966,15024,
-939,3437,
-11619,-3919,
-5681,2078,
1864,871,
-4638,5192,
-606,4063,
-3339,-5645,
2183,-6714,
7257,-123,
-6072,3898,
2013,-3330,
6302,-5977,
-602,-1644,
5603,-3966,
1433,1398,
2248,6127,
6655,-5948,
141,-5023,
2429,8726,
4283,-2020,
3756,-9568,
-1593,5770,
-11646,-1155,
-5041,-12006,
-1070,-1860,
-6688,3548,
-1771,8646,
2992,1362,
2577,-5863,
4934,8637,
5437,1767,
-124,-6947,
-1525,926,
5015,-6315,
2975,-6647,
-6720,-2577,
-4461,-3822,
2926,781,
-1901,887,
-4544,1171,
3169,-5341,
4224,-6371,
979,3129,
-2266,-8947,
-3876,-12962,
2706,-1397,
2533,-309,
-2159,2389,
2582,-1192,
4127,-2820,
-228,1639,
658,-3565,
5118,-4340,
900,-1536,
-7374,2134,
-5036,188,
2961,-5694,
9320,2142,
4662,-41,
-5146,-3335,
-3117,3042,
-2697,-5499,
-2177,-1773,
-483,6506,
-10614,-2002,
-10032,-441,
-549,-1297,
2274,-6933,
3338,-2643,
-1397,1459,
1630,5926,
6482,3336,
1927,-4872,
4442,-4541,
-1311,-2524,
-9493,-4179,
-579,-5748,
1509,-2875,
-2302,2920,
-1826,4216,
-3791,-1979,
-4019,-7043,
-2743,-1069,
-1145,1813,
-716,-5552,
332,-8147,
3129,-7387,
786,-7634,
359,-2685,
-141,1067,
-4787,-3730,
-964,-2090,
2345,5032,
-200,301,
740,524,
-1659,3956,
-5992,-3572,
-4128,-1573,
141,-835,
765,-5227,
-1439,4232,
1034,6668,
3388,1938,
-1599,789,
-3677,-3021,
1789,1922,
3460,3564,
-1758,-6971,
-947,-6165,
3295,342,
-869,633,
-835,5351,
4664,4825,
1086,-4615,
-4020,-2738,
-2638,-300,
703,-1312,
-2442,3809,
-6066,-4604,
2963,-5600,
4268,9871,
-3136,3716,
3149,-775,
3270,4903,
-4096,-2957,
-3600,-7018,
-6594,-9156,
-3165,-5336,
3786,7734,
-1080,3695,
-819,-1302,
2972,3598,
2800,2117,
4049,536,
-2122,-350,
-7687,1294,
-3617,4780,
-1217,-2955,
1496,-10242,
5184,-5136,
3674,3272,
1009,6555,
-1078,2036,
997,2983,
3807,7530,
-2510,-4597,
-2833,-9146,
3657,4130,
1095,2334,
5757,-3366,
10207,98,
-1568,1941,
-690,1973,
7192,-7062,
19,-8871,
-3468,-378,
2206,-3787,
4644,-4054,
-1424,-446,
-4067,648,
3889,3513,
1862,-1306,
-4483,-369,
-1288,1716,
-28,-3242,
759,421,
1337,-3443,
4656,-8381,
7023,2615,
-5036,6070,
-3528,-25,
8331,-2842,
1827,-3802,
4164,-1341,
5414,5167,
-8072,2544,
901,-4934,
7714,1390,
-3621,249,
-1,-6146,
1282,3088,
-2485,3616,
2824,2819,
-1968,6000,
-4957,-1584,
2106,251,
2117,2587,
125,-684,
-3199,3237,
-6673,5222,
-2995,6922,
1530,1226,
1349,-3745,
-2496,2409,
54,-2154,
2215,-2203,
-3974,3602,
727,-5076,
3190,-1814,
-4324,9976,
3287,5605,
9036,2237,
3331,5350,
61,-877,
-4360,-8580,
-2042,-5061,
489,-52,
-2267,-182,
2840,-2964,
-885,-3626,
-8333,949,
466,1465,
955,-1836,
-5732,-3795,
-2770,-4250,
-5670,-267,
-2966,1704,
8071,3416,
-752,5603,
-5572,1372,
7862,2073,
3909,5056,
-7815,-225,
-2589,-2308,
3568,508,
-1748,-731,
-3792,459,
5667,6229,
6658,3243,
1279,-1483,
3010,360,
609,2010,
627,6680,
1254,3208,
-5564,-2883,
-5664,3022,
-3729,1359,
950,723,
3751,2192,
-4047,-3943,
-2888,2239,
-2898,2064,
-6589,-3617,
-4270,2631,
-7932,50,
-1274,-600,
1286,-1486,
-8343,-8143,
-489,371,
100,5099,
-1405,2229,
4908,4861,
-5360,2693,
-717,-3137,
4977,-3378,
-9289,3917,
-2197,3245,
7281,-2236,
3884,2590,
5157,4943,
1534,2990,
1014,-682,
5376,215,
3527,3691,
-1245,-6206,
-3416,-5433,
-3402,2370,
-6314,-442,
-1129,2829,
1624,-2282,
-7426,-5178,
1690,3201,
8104,-1217,
-4279,400,
-4137,4841,
-5070,2226,
-6820,2281,
3460,-3749,
1250,-742,
-5660,1934,
-1343,-5677,
3640,956,
2648,3233,
-542,-1096,
3708,2960,
6436,1619,
2973,1614,
4267,4631,
3273,2693,
1163,-1085,
4583,-1235,
4254,3434,
1416,-246,
1332,-3430,
-849,-349,
-3720,-2402,
882,1380,
4116,-278,
-2376,-7195,
-4968,-192,
-2904,-2747,
-167,-6368,
1584,902,
-3935,-4148,
375,-2640,
7292,1904,
-2324,-6586,
-5405,-2022,
-1268,2893,
406,208,
1630,7235,
-4296,6028,
-2281,144,
2125,3132,
-1324,1841,
2915,-559,
1473,993,
-3612,2129,
-2616,4978,
-4735,5847,
2580,-76,
5759,-2836,
-5971,1646,
-8009,-577,
-1913,-4347,
2428,127,
508,1788,
-935,2788,
5305,5275,
3912,1593,
2934,-5240,
6281,-8606,
2630,-4622,
1733,-922,
-438,2451,
-3578,5762,
-2266,-1086,
-2212,-4040,
3586,-3768,
6305,-5694,
2578,2183,
2790,1928,
498,-1515,
583,459,
109,-7030,
-3405,-3649,
2741,2199,
2501,-1116,
-6255,5675,
-2423,4795,
5609,-889,
2052,2389,
-6946,4594,
-3601,7225,
5798,2026,
3963,-1563,
403,1983,
781,-3075,
1375,-1965,
2604,862,
1654,-5272,
3043,-5574,
2337,-2822,
-4554,633,
-3089,892,
-309,-843,
-3921,2652,
597,-2520,
3324,-6502,
-855,2473,
2496,6937,
913,5234,
-4863,71,
-1072,-1607,
-285,3237,
1253,-3613,
4882,-9331,
-1211,-1717,
-1840,-1666,
4472,-567,
5551,7466,
2453,5188,
-995,-301,
1900,-3538,
-598,-1360,
-5438,2195,
1608,-6128,
-1025,-906,
-4295,8549,
3013,-5374,
-3087,-4539,
-3550,3825,
4634,-2203,
-3217,882,
-4738,-3339,
3839,-7985,
1317,-412,
-944,-5408,
4891,-3168,
5910,3217,
3228,-4071,
2560,1171,
-4572,8268,
-6140,2789,
4740,-1056,
3939,-1550,
-3216,919,
-5173,-804,
-4914,-5479,
1455,-3437,
-782,-2910,
-5150,-5602,
1653,-2669,
1489,1847,
-463,1630,
-3110,4073,
-9074,5509,
-4720,-1456,
-4843,-1077,
-5655,2044,
-529,-3663,
-6947,-4944,
-6288,-2080,
-14,2040,
-3811,4331,
3017,3301,
8744,9221,
2064,6898,
4734,-3096,
7593,-1257,
1343,-3310,
2651,-8512,
7312,-2738,
1558,1619,
-4502,-2614,
-745,-6342,
3693,-1349,
1227,1169,
885,-488,
6575,4182,
1422,1323,
-6464,-3050,
2222,3148,
7043,3696,
5156,166,
5421,-4661,
-2191,-5993,
-217,5306,
7499,5220,
395,-4718,
-2488,334,
1481,4264,
1919,-2053,
1173,-1449,
379,3377,
1282,1523,
-3558,-734,
-7158,-2235,
-2134,-3947,
-1854,1804,
-3494,2334,
-942,-3702,
3596,1015,
2179,4065,
-5411,-492,
374,-3975,
7866,-4659,
3956,-990,
4097,-3814,
1093,-3800,
-5880,4038,
-2858,-2126,
4642,-2999,
2940,7106,
-8711,2434,
-9915,680,
-2587,6844,
-1320,2249,
3335,-1910,
4683,2113,
60,5826,
-549,7774,
-6331,5530,
-5687,-2005,
6347,-236,
3464,7042,
-4640,2331,
-1985,291,
-1659,4177,
536,2058,
4571,1397,
718,-546,
-1302,-153,
-1814,4807,
394,514,
6144,-2618,
2330,-1868,
-929,-4087,
-1875,315,
-2180,3366,
2690,-992,
-4231,-2200,
-4402,180,
2725,-1143,
-3582,-5475,
3760,-1076,
1939,4325,
-10417,-2232,
4393,-5148,
4254,-376,
-5224,1950,
-223,3447,
-3601,2622,
2953,231,
5237,525,
-5735,2039,
-3692,1023,
-3862,-3732,
-2666,-2174,
3458,4145,
2457,98,
1061,-4391,
832,316,
3178,1507,
-3281,-3453,
-7529,-7520,
4118,-4740,
2126,2718,
-4363,1387,
-1195,-6646,
-318,-5639,
372,36,
-2973,-3708,
1906,-4146,
5579,4322,
-5887,1479,
-1266,-1346,
5910,144,
158,-5887,
4380,2887,
7725,7144,
4729,-6181,
5708,-3,
3166,2098,
-3683,-5336,
-2838,2308,
695,-116,
-921,-3223,
3268,2177,
-598,928,
-11037,771,
-2219,-2970,
2104,-1151,
-1344,1821,
2264,-6939,
271,-2684,
2612,-911,
1841,-6722,
-4775,2681,
-1069,870,
-5144,-9594,
-6554,-8308,
3954,-4227,
1518,3908,
-1260,5675,
4721,-662,
4724,-639,
1296,-293,
-1142,-530,
-2030,575,
2310,-148,
4170,2247,
-1733,4286,
734,1215,
3645,-3245,
-4193,-8003,
570,-6173,
5944,1680,
452,1815,
3527,1651,
1137,3753,
-5059,-2895,
-1140,-3240,
-2030,2811,
-5697,2726,
-1658,5442,
8895,5165,
11936,1934,
3510,5049,
1187,3386,
1056,-1141,
1667,265,
4337,2373,
262,2299,
3661,3139,
5317,3303,
-2661,-2223,
580,-3936,
-1178,-192,
-7616,-1068,
589,942,
4892,1901,
521,-5132,
-5354,-4295,
-7583,1927,
-681,915,
3071,36,
4136,-161,
4729,-4514,
2568,-5363,
6374,-4556,
6660,-3273,
1188,1268,
125,-4400,
-1473,-6711,
-4023,5433,
-4961,3771,
1383,-1306,
8197,3265,
2869,-2446,
3878,-6772,
7873,-3010,
-443,-4480,
-2443,-5203,
741,910,
-2408,3923,
-4563,-2010,
1153,126,
7891,8857,
2893,4690,
1496,315,
7068,2129,
1596,795,
-2785,1885,
-877,3746,
1354,193,
1184,-5000,
-5222,-7222,
-3203,-4492,
2037,2230,
-2915,1890,
-6012,-7745,
-1877,-6235,
2330,2731,
-3259,1541,
-5910,35,
3422,1250,
6303,-1656,
3985,-2504,
-3122,2369,
-10291,3768,
-5464,786,
-1059,3383,
4621,4833,
3668,2162,
-4296,-84,
5125,68,
8962,7232,
1551,3906,
3259,-3232,
3963,184,
1615,-5495,
-4401,-1699,
-4597,8452,
319,1292,
-3233,1655,
3692,11,
7782,-4726,
-4106,2718,
-3390,1619,
3831,-655,
1426,-3337,
-5665,-4051,
-3045,7113,
7960,2655,
8149,-3886,
4043,4983,
-1365,6672,
-4798,-36,
33,-3844,
-2409,2850,
-4257,2660,
-2742,-6572,
-5594,-2189,
-3645,-1031,
-532,-2979,
2676,2184,
-522,534,
-341,-358,
12345,-1374,
3514,-2027,
